committee_id,committee_name,committee_state,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00669622,PROTECT THE HOUSE,CA,2018,Q2,201807139115443179,17,B14BD41E7F1564FE493D,1246378,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,CATERING,,,2018-05-17 0:00:00,13500,,,,,,,,,,,,,O2018,NON-ELECTION,,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-17 1:33:36,,,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,N,F3,4071320181575851809,WASHINGTON,200042501,FUNDRAISING,,2018,SB,4071620181575999242,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115443179,Operating Expenditures,,,,,,
C00669622,PROTECT THE HOUSE,CA,2018,Q2,201807139115443188,17,B2A8172A0DDED4BA9A0E,1246378,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,CATERING,,,2018-06-25 0:00:00,51522.76,,,,,,,,,,,,,O2018,NON-ELECTION,,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-17 1:33:09,,,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,N,F3,4071320181575851809,WASHINGTON,200042501,FUNDRAISING,,2018,SB,4071620181575999298,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115443188,Operating Expenditures,,,,,,
C00669622,PROTECT THE HOUSE,CA,2018,Q3,201810249130845266,17,B95EFF5A5C775408B8D8,1280227,ORG,ORGANIZATION,,,"TRUMP NATIONAL GOLF CLUB, BEDMINSTER",NJ,,,PROGRAM EXPENSE,,,2018-08-30 0:00:00,7499.1,,,,,,,,,,,,,O2018,NON-ELECTION,,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-14 2:41:43,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,N,F3,4102420181600533303,BEDMINSTER,79212772,MATERIALS,,2018,SB,4111320181617329633,http://docquery.fec.gov/cgi-bin/fecimg/?201810249130845266,Operating Expenditures,,,,,,
C00224691,ROHRABACHER FOR CONGRESS,CA,2017,Q2,201707159066679641,17,EXPB12816,1171647,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT ROOM & CATERING COSTS,,,2017-05-31 0:00:00,4175,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-19 2:12:17,,,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4071520171418906913,WASHINGTON,20004,FUNDRAISING,,2018,SB,4071820171419812127,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066679641,Operating Expenditures,,,,,,
C00224691,ROHRABACHER FOR CONGRESS,CA,2017,Q3,201710159075726757,17,PDTB7EXPB12821,1187056,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT ROOM & EVENT SUPPLIES,X,,2017-07-06 0:00:00,572.5,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-18 1:51:01,,EXPB12821,SB17,0,,,,3,Solicitation and Fundraising Expenses,PACIFIC FUNDRAISING STRATEGIES,2000 NEWPORT BLVD,,COSTA MESA,CA,92627,H,F3,4101520171458293917,WASHINGTON,20004,OTHER,,2018,SB,4101720171458408084,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075726757,Operating Expenditures,,,,,,
C00224691,ROHRABACHER FOR CONGRESS,CA,2017,Q3,201710159075726753,17,EXPB12929,1187056,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT ROOM & FINAL CATERING COSTS,,,2017-07-05 0:00:00,972.98,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-18 1:50:59,,,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4101520171458293917,WASHINGTON,20004,FUNDRAISING,,2018,SB,4101720171458408064,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075726753,Operating Expenditures,,,,,,
C00224691,ROHRABACHER FOR CONGRESS,CA,2017,Q2,201707159066679647,17,EXPB12804,1171647,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT ROOM & CATERING COSTS,,,2017-06-15 0:00:00,6825,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-19 2:12:06,,,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4071520171418906913,WASHINGTON,20004,FUNDRAISING,,2018,SB,4071820171419812163,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066679647,Operating Expenditures,,,,,,
C00499392,VALADAO FOR CONGRESS,CA,2017,Q1,201704149052238618,17,B-53974,1157691,ORG,ORGANIZATION,,,BLT TRUMP INTERNATIONAL,DC,,,FUNDRAISING EVENT,X,,2017-03-09 0:00:00,1744.3,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,B-53972,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4041420171398577402,WASHINGTON,20004,FUNDRAISING,MEMO: SUBVENDOR OF-CHASE - VISA,2018,SB,4041720171398756675,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052238618,Operating Expenditures,,,,,,
C00023838,CONNECTICUT REPUBLICAN PARTY,CT,2018,M6,201806219114169524,21B,SB21B.11869,1240231,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL MIAMI,FL,,,TRAVEL: LODGING,,,2018-05-07 0:00:00,944.68,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-06-22 1:32:30,,,,0,,,,,,,,,,,,Y,F3X,4062120181570952409,DORAL,33178,TRAVEL,,2018,SB,4062120181570977652,http://docquery.fec.gov/cgi-bin/fecimg/?201806219114169524,Other Federal Operating Expenditures,,,,,,
C00676965,RICK SCOTT FOR FLORIDA,FL,2018,Q2,201807180200570362,17,,1251962,,,,,TRUMP NATIONAL DORAL,FL,,,PARKING SVC,X,,2018-05-08 0:00:00,20,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-25 1:31:52,2080620181582740672,,,0,,,,,,,,,,,,S,F3,1092420180037382472,DORAL,33178,OTHER,,2018,SB,1092420180037389100,http://docquery.fec.gov/cgi-bin/fecimg/?201807180200570362,Operating Expenditures,,,,,,
C00494583,TED YOHO FOR CONGRESS,FL,2017,Q2,201708039069933558,17,SB17.20064,1177912,ORG,ORGANIZATION,,,BLT-TRUMP INTERNATIONAL HOTEL,DC,,,EVENT CATERING,X,,2017-06-14 0:00:00,1259.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-08-05 1:53:25,,SB17.20053,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4080320171442483637,WASHINGTON,20004,FUNDRAISING,,2018,SB,4080420171442574610,http://docquery.fec.gov/cgi-bin/fecimg/?201708039069933558,Operating Expenditures,,,,,,
C00432906,TOM ROONEY FOR CONGRESS,FL,2017,Q3,201710139075633427,17,SB17.55483,1185891,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,IL,,,LODGING,X,,2017-09-01 0:00:00,352.2,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-14 1:53:28,,SB17.55477,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4101320171458237608,CHICAGO,60611,TRAVEL,,2018,SB,4101320171458263974,http://docquery.fec.gov/cgi-bin/fecimg/?201710139075633427,Operating Expenditures,,,,,,
C00432906,TOM ROONEY FOR CONGRESS,FL,2017,YE,201801319091078620,17,SB17.55524,1203796,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,IL,,,MEETING EXPENSE,X,,2017-10-24 0:00:00,6.69,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-09 1:53:37,,SB17.55518,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4013120181503500361,CHICAGO,60611,MATERIALS,,2018,SB,4020820181504260771,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091078620,Operating Expenditures,,,,,,
C00462556,GRAVES FOR CONGRESS,GA,2018,Q3,201810159124837291,17,BD23B1D4C4F7649F7A4A,1270561,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,MEETING EXPENSE,X,,2018-07-27 0:00:00,15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-03 2:37:24,,B97267C3C0F494111B01,SB17,0,,,,,,,,,,,,H,F3,4101520181599335481,CHICAGO,606113583,MATERIALS,,2018,SB,4110220181608572384,http://docquery.fec.gov/cgi-bin/fecimg/?201810159124837291,Operating Expenditures,,,,,,
C00462556,GRAVES FOR CONGRESS,GA,2018,Q3,201810159124837305,17,B849DCE3B958D44AA9FE,1270561,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,LODGING,X,,2018-07-02 0:00:00,880.52,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-03 2:37:24,,B409C1143F01446119A4,SB17,0,,,,,,,,,,,,H,F3,4101520181599335481,CHICAGO,606113583,TRAVEL,,2018,SB,4110220181608572467,http://docquery.fec.gov/cgi-bin/fecimg/?201810159124837305,Operating Expenditures,,,,,,
C00462556,GRAVES FOR CONGRESS,GA,2018,Q3,201810159124837311,17,B2E7E365F5BDB43438C6,1270561,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,LODGING,X,,2018-07-05 0:00:00,924.55,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-03 2:37:24,,B2028D596AA2A4AB4BEC,SB17,0,,,,,,,,,,,,H,F3,4101520181599335481,CHICAGO,606113583,TRAVEL,,2018,SB,4110220181608572503,http://docquery.fec.gov/cgi-bin/fecimg/?201810159124837311,Operating Expenditures,,,,,,
C00359034,GRAVES FOR CONGRESS,GA,2017,Q3,201710119075607736,17,B7CE95362A5984E098A1,1185184,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,RESTURANT MEAL,X,,2017-08-05 0:00:00,85.4,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-13 1:53:14,,B008A4A63890647CCB55,SB17,0,,,,,,,,,,,,H,F3,4101120171458175449,WASHINGTON,200042501,TRAVEL,,2018,SB,4101220171458213703,http://docquery.fec.gov/cgi-bin/fecimg/?201710119075607736,Operating Expenditures,,,,,,
C00359034,GRAVES FOR CONGRESS,GA,2018,Q2,201807119115309537,17,B0C420399B70C437A9BB,1243916,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,RESTURANT MEAL,X,,2018-05-02 0:00:00,20,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-12 1:31:18,,B91F49B0F471E45F8AB8,SB17,0,,,,,,,,,,,,H,F3,4071120181575552285,WASHINGTON,200042501,TRAVEL,,2018,SB,4071120181575588844,http://docquery.fec.gov/cgi-bin/fecimg/?201807119115309537,Operating Expenditures,,,,,,
C00633362,"HANDEL FOR CONGRESS, INC.",GA,2017,YE,201801309090892245,17,BCE1378307FA44A07BEA,1201623,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WASHINGTON,DC,,,FOOD/BEVERAGE,X,,2017-10-20 0:00:00,40.8,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-22 1:55:44,,B8DAEC100AA3D47B1A11,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4013020181503431030,WASHINGTON,200042501,OTHER,,2018,SB,4022120181514352700,http://docquery.fec.gov/cgi-bin/fecimg/?201801309090892245,Operating Expenditures,,,,,,
C00633362,"HANDEL FOR CONGRESS, INC.",GA,2017,30R,201707179066760365,17,B27198D5E8C5E4968B4B,1172467,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL WASHINGTON,DC,,,FOOD/BEVERAGE,X,,2017-07-07 0:00:00,230,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-25 1:59:44,,BEFF395C4BFD54EB6BB1,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4071820171419799754,WASHINGTON,200042501,OTHER,,2018,SB,4072420171429492335,http://docquery.fec.gov/cgi-bin/fecimg/?201707179066760365,Operating Expenditures,,,,,,
C00571208,ONE GEORGIA PAC,GA,2017,YE,201801319091176611,21B,SB21B.5477,1204583,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,REIMBURSEMENT [SB21B.5383]: MEETING EXPENSE: MEALS,X,,2017-03-06 0:00:00,217.5,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-16 1:54:52,,,,0,,,,,,,,,,,,Q,F3X,4013120181503502126,WASHINGTON,20004,TRAVEL,,2018,SB,4021520181504748610,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091176611,Other Federal Operating Expenditures,,,,,,
C00571208,ONE GEORGIA PAC,GA,2018,M3,201803209096650311,21B,SB21B.5617,1215450,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,REIMBURSEMENT [SB21B.5587]: TRAVEL: GROUND TRANSPORTATION,X,,2017-01-10 0:00:00,150,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-22 1:30:24,,,,0,,,,,,,,,,,,Q,F3X,4032020181519043290,MIAMI,33178,OTHER,,2018,SB,4032120181519134506,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096650311,Other Federal Operating Expenditures,,,,,,
C00571208,ONE GEORGIA PAC,GA,2018,M3,201803209096650311,21B,SB21B.5618,1215450,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,REIMBURSEMENT [SB21B.5587]: TRAVEL: LODGING,X,,2018-01-11 0:00:00,360.47,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-22 1:30:31,,,,0,,,,,,,,,,,,Q,F3X,4032020181519043290,MIAMI,33178,TRAVEL,,2018,SB,4032120181519134508,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096650311,Other Federal Operating Expenditures,,,,,,
C00501866,TEAM GRAVES,GA,2018,Q3,201810159124879979,21B,SB21B.4475.2,1270748,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,JFC LODGING,X,,2018-07-19 0:00:00,924.55,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-19 2:36:01,,SB21B.4475,SB21B,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,N,F3X,4101520181599337141,CHICAGO,60611,TRAVEL,,2018,SB,4101820181599584387,http://docquery.fec.gov/cgi-bin/fecimg/?201810159124879979,Other Federal Operating Expenditures,,,,,,
C00014498,REPUBLICAN PARTY OF IOWA,IA,2018,M6,201806209113920646,21B,BDB9585EE6CC0432DB1D,1239752,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,LODGING,X,,2018-05-30 0:00:00,944.68,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-22 1:33:04,,B70E989FEEB41450B86E,SB21B,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,Y,F3X,4062020181570859705,DORAL,331782101,TRAVEL,,2018,SB,4062120181570979860,http://docquery.fec.gov/cgi-bin/fecimg/?201806209113920646,Other Federal Operating Expenditures,,,,,,
C00005926,ILLINOIS REPUBLICAN PARTY,IL,2018,M6,201806209113918913,21B,BECE7A71DCA894F29AD4,1239746,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,LODGING,X,,2018-05-30 0:00:00,213.57,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-22 1:32:59,,BE75BB633F6E14E3B9B7,SB21B,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,Y,F3X,4062020181570859700,DORAL,331782101,TRAVEL,,2018,SB,4062120181570980030,http://docquery.fec.gov/cgi-bin/fecimg/?201806209113918913,Other Federal Operating Expenditures,,,,,,
C00522425,JET PAC,IL,2017,YE,201801309090907687,21B,SB21B.I5138,1201800,ORG,ORGANIZATION,,,TERRACE AT TRUMP,IL,,,PAC MEETING EXPENSE,X,,2017-09-20 0:00:00,70.21,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-02 1:55:28,,SB21B.I5135,SB21B,0,,,,,,,,,,,,Q,F3X,4013020181503431414,CHICAGO,60611,MATERIALS,,2018,SB,4020120181503605741,http://docquery.fec.gov/cgi-bin/fecimg/?201801309090907687,Other Federal Operating Expenditures,,,,,,
C00522425,JET PAC,IL,2017,YE,201801309090907688,21B,SB21B.I5142,1201800,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,PAC TRAVEL EXPENSE,X,,2017-09-20 0:00:00,433.91,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-02 1:55:39,,SB21B.I5135,SB21B,0,,,,,,,,,,,,Q,F3X,4013020181503431414,CHICAGO,60611,MATERIALS,,2018,SB,4020120181503605745,http://docquery.fec.gov/cgi-bin/fecimg/?201801309090907688,Other Federal Operating Expenditures,,,,,,
C00522425,JET PAC,IL,2018,M7,201807119115299531,21B,SB21B.I5952,1243578,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,PAC MEETING EXPENSE,X,,2018-06-22 0:00:00,243.75,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-12 1:31:31,,SB21B.I5941,SB21B,0,,,,,,,,,,,,Q,F3X,4071120181575552476,CHICAGO,60611,MATERIALS,,2018,SB,4071120181575582145,http://docquery.fec.gov/cgi-bin/fecimg/?201807119115299531,Other Federal Operating Expenditures,,,,,,
C00522425,JET PAC,IL,2018,12G,201810249130824146,21B,SB21B.I6320,1279715,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,PAC MEETING EXPENSE,X,,2018-10-15 0:00:00,167.5,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-20 2:46:58,,SB21B.I6318,SB21B,0,,,,,,,,,,,,Q,F3X,4102420181600537343,CHICAGO,60611,MATERIALS,,2018,SB,4111920181618135736,http://docquery.fec.gov/cgi-bin/fecimg/?201810249130824146,Other Federal Operating Expenditures,,,,,,
C00522425,JET PAC,IL,2018,M9,201809149121713601,21B,SB21B.I6109,1261164,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,PAC MEETING EXPENSE,X,,2018-08-13 0:00:00,30,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-15 1:35:24,,SB21B.I6103,SB21B,0,,,,,,,,,,,,Q,F3X,4091420181591020947,CHICAGO,60611,MATERIALS,,2018,SB,4091420181591027028,http://docquery.fec.gov/cgi-bin/fecimg/?201809149121713601,Other Federal Operating Expenditures,,,,,,
C00458877,KINZINGER FOR CONGRESS,IL,2017,YE,201803059095645379,17,SB17.I5307,1212386,ORG,ORGANIZATION,,,TRUMP HOTEL,IL,,,EVENT CATERING,X,,2017-10-10 0:00:00,937.3,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-03-06 1:48:55,,SB17.I5288,SB17,0,,,,,,,,,,,,H,F3,4030520181518828178,CHICAGO,60611,FUNDRAISING,,2018,SB,4030520181518833808,http://docquery.fec.gov/cgi-bin/fecimg/?201803059095645379,Operating Expenditures,,,,,,
C00467522,RANDY HULTGREN FOR CONGRESS,IL,2017,YE,201810089124394266,17,B6ABD2795B68E49688EF,1266152,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL & TOWER,IL,,,LODGING,X,,2017-12-27 0:00:00,290.97,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-10 2:32:51,,BF4A9C13FEFA44F828B1,SB17,0,,,,,,,,,,,,H,F3,4100820181599000755,CHICAGO,606113583,TRAVEL,,2018,SB,4100920181599027849,http://docquery.fec.gov/cgi-bin/fecimg/?201810089124394266,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q2,201810229130590745,17,SB17.20030,1277744,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL - NEW YORK,NY,,,LODGING EXPENSE - PD BY C. KOJAIAN,X,,2018-05-09 0:00:00,781.05,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-13 2:35:42,,,,0,,,,,,,,,,,,H,F3,4102220181600353903,NEW YORK,10023,TRAVEL,,2018,SB,4111220181617001635,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130590745,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q3,201810229130591196,17,SB17.31721,1277751,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE - PD BY G. PENCE,X,,2018-07-18 0:00:00,3939.99,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-30 2:39:43,,,,0,,,,,,,,,,,,H,F3,4102220181600353905,WASHINGTON,20004,TRAVEL,,2018,SB,4102920181601052750,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130591196,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q3,201810229130591196,17,SB17.31779,1277751,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE,,,2018-07-27 0:00:00,141.9,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-30 2:39:43,,,,0,,,,,,,,,,,,H,F3,4102220181600353905,WASHINGTON,20004,TRAVEL,,2018,SB,4102920181601052752,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130591196,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q3,201810229130591197,17,SB17.31783,1277751,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE,,,2018-07-27 0:00:00,1074.02,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-30 2:39:43,,,,0,,,,,,,,,,,,H,F3,4102220181600353905,WASHINGTON,20004,TRAVEL,,2018,SB,4102920181601052754,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130591197,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q3,201810229130591197,17,SB17.31999,1277751,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE,,,2018-09-21 0:00:00,1600.92,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-30 2:39:43,,,,0,,,,,,,,,,,,H,F3,4102220181600353905,WASHINGTON,20004,TRAVEL,,2018,SB,4102920181601052756,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130591197,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q3,201810229130591197,17,SB17.31996,1277751,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE,,,2018-09-24 0:00:00,74.8,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-30 2:39:43,,,,0,,,,,,,,,,,,H,F3,4102220181600353905,WASHINGTON,20004,TRAVEL,,2018,SB,4102920181601052758,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130591197,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q2,201810229130590746,17,SB17.19908,1277744,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE,,,2018-04-25 0:00:00,650.27,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2018-11-13 2:35:42,,,,0,,,,,,,,,,,,H,F3,4102220181600353903,WASHINGTON,20004,TRAVEL,,2018,SB,4111220181617001637,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130590746,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q2,201810229130590746,17,SB17.20008,1277744,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE - PD BY G. PENCE,X,,2018-06-06 0:00:00,513.16,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2018-11-13 2:35:42,,,,0,,,,,,,,,,,,H,F3,4102220181600353903,WASHINGTON,20004,TRAVEL,,2018,SB,4111220181617001639,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130590746,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q1,201810229130590306,17,SB17.12145,1277738,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE,,,2018-02-01 0:00:00,2267.67,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2018-11-13 2:35:42,,,,0,,,,,,,,,,,,H,F3,4102220181600353899,WASHINGTON,20004,TRAVEL,,2018,SB,4111220181617002440,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130590306,Operating Expenditures,,,,,,
C00658401,GREG PENCE FOR CONGRESS,IN,2018,Q1,201810229130590307,17,SB17.12094,1277738,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,LODGING EXPENSE,,,2018-02-02 0:00:00,649.95,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2018-11-13 2:35:42,,,,0,,,,,,,,,,,,H,F3,4102220181600353899,WASHINGTON,20004,TRAVEL,,2018,SB,4111220181617002442,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130590307,Operating Expenditures,,,,,,
